country,origin,system,status,url
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/VLGGrwbj/h652.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/6qszKVTq/m11.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/15BnwV6D/6hd.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/Hn1J3zVP/y9.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/0NQJNZ6L/499.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/yYjcTw9v/76.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/QdBCWPqB/d19.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/g0ZTbDyL/Screenshot-8648.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/prrV2r2S/c1.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/kGHJDCGg/c2.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/FRzrgz2x/y1.jpg
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/rpgr934n/461.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/C5QvvLdV/f56.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/tT5WmDRj/cd.jpg
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/zBynjsCc/k87.jpg
Russia,Soviet Union,MT-LB,captured,https://postimg.cc/LhJKL51n
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/pLnGNjf0/77600.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/59rtbb1q/7u.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/CxQFG5Cj/4369.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/GpjCvqdV/54h.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/mk6zFPwD/3256.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/XYqqkLzv/549.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/R08pWBP4/4f13.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/zBV1Nswm/4178.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/YS5g7HgZ/589.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/MT0c8jzf/589.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/wBg7hjkg/431g.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/Rh92LGYG/578.png
Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/NFpFq3xL/f5.png
Russia,Soviet Union,MT-LB with ZU-23 AA gun,destroyed,https://postimg.cc/kVDPCNz0
Russia,Soviet Union,MT-LB with ZU-23 AA gun,destroyed,https://i.postimg.cc/TPDQzj54/g89.png
Russia,Soviet Union,MT-LBM 6MB,abandoned,https://i.postimg.cc/pr29GJz8/359.png
Russia,Soviet Union,MT-LB Ambulance,destroyed,https://i.postimg.cc/857p1Nfy/dd25.png
Russia,Soviet Union,MT-LBu,destroyed,https://i.postimg.cc/NfqgFR94/h65.png
Russia,Soviet Union,MT-LBu,destroyed,https://i.postimg.cc/CxhxWtzf/f7.png
Russia,Soviet Union,MT-LBu,destroyed,https://i.postimg.cc/28bQrwPV/3s.png
Russia,Soviet Union,MT-LBu,destroyed,https://i.postimg.cc/4dJshTDd/g41.png
Russia,Soviet Union,MT-LBu,abandoned,https://i.postimg.cc/gc14s4Fb/a2.png
Russia,Soviet Union,MT-LBu,abandoned,https://i.postimg.cc/sgntV80G/44fss.png
Russia,Soviet Union,MT-LBu,abandoned,https://i.postimg.cc/63JZBWDQ/b76.png
Russia,Soviet Union,MT-LBu,abandoned,https://i.postimg.cc/rs9z99Nk/f16.png
Russia,Soviet Union,MT-LBu,captured,https://i.postimg.cc/pV5ZRVDR/5548.png  
Russia,Soviet Union,MT-LBu,captured,https://i.postimg.cc/bvVkFC2H/Screenshot-8472.png
Russia,Soviet Union,MT-LBu,captured,https://i.postimg.cc/xjmrvypy/516.png
Russia,Soviet Union,MT-LBu,captured,https://i.postimg.cc/zvT9vXFV/4ff.png
Russia,Soviet Union,MT-LBu,captured,https://i.postimg.cc/QdsVWrSW/4311.png
Russia,Soviet Union,1V13 battery fire control center,abandoned,https://i.postimg.cc/CxMBs7WF/436.png
Russia,Soviet Union,1V13 battery fire control center,captured,https://i.postimg.cc/MG0ThV5C/335.png
Russia,Soviet Union,1V119 artillery fire direction vehicle,destroyed,https://i.postimg.cc/xT3kGN3J/f48.png
Russia,Soviet Union,1V119 artillery fire direction vehicle,captured,https://i.postimg.cc/tgYSCmW7/g76.png
Russia,Soviet Union,1V119 artillery fire direction vehicle,captured,https://i.postimg.cc/J7kqnFJ0/ff2v.jpg 
Russia,Soviet Union,1V119 artillery fire direction vehicle,captured,https://i.postimg.cc/25yxPDFB/d18.png
Russia,Soviet Union,1V119 artillery fire direction vehicle,captured,https://i.postimg.cc/jdkFKNbv/f1.png
Russia,Russia,Vityaz DT-30 articulated tracked carrier,destroyed,https://i.postimg.cc/qRYCwdBj/16.png
Russia,Russia,Vityaz DT-30 articulated tracked carrier,abandoned,https://i.postimg.cc/nrSm0HNP/5g.png
Russia,Soviet Union,2S1 with ZU-23 AA gun,captured,https://i.postimg.cc/Yq5q4HcW/88kj.png 
Russia,Soviet Union,9P149 Shturm-S ATGM carrier,destroyed,https://i.postimg.cc/FKPZs7Ws/874.png
Russia,Soviet Union,9P149 Shturm-S ATGM carrier,destroyed,https://i.postimg.cc/bJcwNx58/4431.jpg
Russia,Soviet Union,9P149 Shturm-S ATGM carrier,destroyed,https://i.postimg.cc/NGZGpZTN/4900.png
Russia,Soviet Union,9P149 Shturm-S ATGM carrier,abandoned,https://i.postimg.cc/Qdw6LXPV/98u.png
Russia,Soviet Union,9P149 Shturm-S ATGM carrier,abandoned,https://i.postimg.cc/8PNsyDd1/3f.jpg
Russia,Soviet Union,9P149 Shturm-S ATGM carrier,captured,https://i.postimg.cc/5N0Bfk9M/4gd.png
Russia,Soviet Union,9P149 Shturm-S ATGM carrier,captured,https://i.postimg.cc/x1RP0Bm9/60.png
Russia,Soviet Union,BMD-1KSh-A command vehicle,destroyed,https://i.postimg.cc/VNbkpMH1/6899.png
Russia,Russia,R-149MA1 command and staff vehicle,destroyed,https://i.postimg.cc/gjrp8521/553.jpg
Russia,Russia,R-149MA1 command and staff vehicle,destroyed,https://i.postimg.cc/0NQ0rbkQ/39.jpg
Russia,Russia,R-149MA1 command and staff vehicle,damaged,https://i.postimg.cc/jSgsKMn3/g553.jpg
Russia,Russia,R-149MA1 command and staff vehicle,abandoned,https://i.postimg.cc/TY9CCkH1/h6n.jpg
Russia,Russia,R-149MA1 command and staff vehicle,abandoned,https://postlmg.cc/DWr360St
Russia,Russia,R-149MA1 command and staff vehicle,captured,https://i.postimg.cc/hG5hhQJp/59.png
Russia,Russia,R-149MA1 command and staff vehicle,captured,https://i.postimg.cc/kgBKhrFT/884.png
Russia,Russia,R-149MA1 command and staff vehicle,captured,https://i.postimg.cc/SxdymMYS/f432.png
Russia,Russia,R-149MA1 command and staff vehicle,captured,https://i.postimg.cc/hPWjc9Qs/mp.jpg
Russia,Russia,R-149MA3 command and staff vehicle,captured,https://i.postimg.cc/pXBzH5Qc/554.png
Russia,Russia,R-149MA3 command and staff vehicle,damaged,https://i.postimg.cc/q7W198PZ/f431.png
Russia,Russia,TZM-T reloader vehicle (for TOS-1A),abandoned,https://i.postimg.cc/3wM0txDr/4b.png
Russia,Russia,TZM-T reloader vehicle (for TOS-1A),abandoned,https://i.postimg.cc/T20m5nwc/5422.png
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/FzfBpQX5/br1.jpg
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/kM6Cw0cg/br2.jpg
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/d31jmRdh/77690.jpg
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/KvqgC9sz/o9.png
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/9FMZcjhj/c7.png
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/QdK7WkC4/c6.png
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/bvF6gtDB/63.jpg
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/7hrBH0XB/dg.png
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/TwswzQQW/f69.png
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://i.postimg.cc/brQwkgCy/h5.jpg
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://i.postimg.cc/J7Jnf71f/h6.jpg
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/Fs4CpZw6/665h.png
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/nhwF3St9/96.png
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/CLjRn2mS/59.png
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/NMzzCDvd/4331.png
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/76JL8hdw/at1.png
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/HLcmjK2t/at2.png
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/tCqHF7kJ/at3.png
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/kGTN1hXj/3gj.png
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/5N5fZdwK/4dh.png
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/Sx6dtt0k/468p.png
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/13G5v1WB/790.jpg
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/pVJm0S9H/u4.jpg
Russia,Russia,Unknown AFV,abandoned,https://i.postimg.cc/yNKDhgkN/5g.png
Russia,Russia,Unknown AFV,abandoned,https://i.postimg.cc/Y965xPHs/67.jpg
Russia,Russia,Unknown AFV,captured,https://i.postimg.cc/pXJJrNhR/bj.png
Russia,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/cLjxX33H/h8.png
Russia,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/YSKxYwgj/12.jpg
Russia,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/jjbzC407/79p.jpg
Russia,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/Jh06DJ2r/f33.png
Russia,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/pLPPmDn5/7764.png
Russia,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/cJyCvCjx/3d13.png
Russia,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/zGvL43bp/553.png
Russia,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/5N6p21Lx/3g.png
Russia,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/qv40gQnq/46h.png
Russia,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/zvqgGh3y/65.png
Russia,Soviet Union,BMP-1(P),damaged,https://postimg.cc/DJp7JbvH
Russia,Soviet Union,BMP-1(P),captured,https://i.postimg.cc/02K6dR7P/ff4k.png 
Russia,Soviet Union,BMP-1(P),captured,https://i.postimg.cc/sxG1jW4t/445.png
Russia,Soviet Union,BMP-1(P),captured,https://i.postimg.cc/jjbzC407/79p.jpg
Russia,Soviet Union,BMP-1(P),captured,https://i.postimg.cc/9fgjmDf4/54g.png
Russia,Soviet Union,BMP-1(P),captured,https://i.postimg.cc/kGp8z952/Screenshot-9133.png
Russia,Soviet Union,BMP-1(P),captured,https://i.postimg.cc/QM37RfjJ/Screenshot-9134.png
Russia,Soviet Union,BMP-1(P),captured,https://i.postimg.cc/260SqLJ3/318.png
Russia,Soviet Union,BMP-1(P),captured,https://i.postimg.cc/Z5SQKHzb/32.png
Russia,Soviet Union,BMP-1(P),captured,https://i.postimg.cc/BvRYDG6F/3e.png
Russia,Soviet Union,BMP-1(P),captured,https://i.postimg.cc/x826xyLT/g0.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/RCtc2sB0/554.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/26qYmmgL/668.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/43mvcd15/b1.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/NMX1NzS2/b2.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/7Z1483JC/4433.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/vHXP8qy9/65.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/Xvkd415C/gg6.jpg
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/0j9NCj2K/f24.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/FRqXfttT/436.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/TPW4vs1n/212.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/bN5N8gjq/14.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/gkTGLLWz/985.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/mDcppvGx/1f7.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/hPWjt8Fk/443.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/tJXqrWt2/5y8.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/ydzX833d/f46.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/BbPvL9ZN/hh7.jpg
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/vm4hHy4D/f23a.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/vTBYGndK/7760.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/PfvwgJQJ/4f22.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/jSsg42Dg/213.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/JhDwp7rZ/n8.png
Russia,Soviet Union,BMP-2,destroyed,https://postimg.cc/XBC00RJW
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/vTjwtt3s/b2.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/1XWcgCn1/653g.jpg
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/ZqKnwD3v/f3hj.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/L4CtLwq7/32ff.png
Russia,Soviet Union,BMP-2,destroyed,https://postlmg.cc/jny01hRh
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/sxpLZX17/44f1.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/m2bRRf7L/5g.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/wxFtfg1F/jo.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/rmjBhWPy/5y5.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/NFmgtZsB/3d1.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/vZpbpC2m/415.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/3Jzmmyqb/57h.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/Jzh9cSf0/313.png
Russia,Soviet Union,BMP-2,destroyed,https://postimg.cc/ftQK4jpK
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/8PBwj8S7/7i.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/NFnF13Mq/v4.jpg
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/44pfYfdz/4fh.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/T3bXJd6c/4g.png
Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/0jHKLbvz/f86.png
Russia,Soviet Union,BMP-2,damaged,https://i.postimg.cc/vBy9TRg0/77699.png
Russia,Soviet Union,BMP-2,damaged,https://i.postimg.cc/XYyYKfsy/Screenshot-8236.png
Russia,Soviet Union,BMP-2,damaged,https://i.postimg.cc/2jX5hmCS/u1.jpg
Russia,Soviet Union,BMP-2,abandoned,https://i.postimg.cc/5NY2mGtq/u2.jpg
Russia,Soviet Union,BMP-2,abandoned,https://i.postimg.cc/BQzv1YB0/Screenshot-8238.png
Russia,Soviet Union,BMP-2,abandoned,https://i.postimg.cc/tJM8dQNL/h77.png
Russia,Soviet Union,BMP-2,abandoned,https://i.postimg.cc/zBg2tRx0/436.png
Russia,Soviet Union,BMP-2,abandoned,https://i.postimg.cc/MGgQyPNn/ff22.png
Russia,Soviet Union,BMP-2,abandoned,https://i.postimg.cc/DwqTZzsJ/aa5.jpg
Russia,Soviet Union,BMP-2,abandoned,https://i.postimg.cc/15MCpgJd/3r5.png
Russia,Soviet Union,BMP-2,abandoned,https://i.postimg.cc/qR49PRwf/5540.jpg
Russia,Soviet Union,BMP-2,abandoned,https://i.postimg.cc/RZVFPVYR/465.png
Russia,Soviet Union,BMP-2,damaged,https://i.postimg.cc/RhxT6Pz9/663.png
Russia,Soviet Union,BMP-2,damaged,https://i.postimg.cc/rF84w7J1/fsl.png
Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/T1HJcX0f/776.png
Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/QtN7DcKC/559.png
Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/Zn38wp9q/680.png
Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/Gpj4tR0j/g45.png
Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/Kjw7JqNY/4fh.png
Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/YqnQ7fv3/324.png
Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/0jqDtvcH/y6.png
Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/dtnX1m6x/mp.jpg
Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/fRLP0tgT/mpp.png
Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/zDWm7gjd/5g8.png
Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/R0xn75Sp/d130.png
Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/1zr5w3rW/g540.png
Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/DfsyWCT2/558.png
Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/KY8cWFwf/5800.png
Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/tJ0ZVgRD/6662.jpg
Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/pVZrGVkh/Screenshot-9012.png
Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/QtzzhVSs/3212.png
Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/D0F4Kdkp/1d.png
Russia,Soviet Union,BMP-2K,abandoned,https://i.postimg.cc/jSVTtfWY/aa4.jpg
Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/ZRpWnkwZ/n89.png
Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/yxCSy6Dk/f6.png
Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/Bv2RqWVx/j7.png
Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/zD9kdGPS/d2.png
Russia,Russia,BMP-3,destroyed,https://postimg.cc/5Xczy0Gd
Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/nrTwmbpw/d56.png
Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/qvrzRPzd/d331.png
Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/3RdFyFMH/r1.jpg
Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/MHB05ZKP/r2.jpg
Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/Cx9Ydf9d/5247.png
Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/2jtWWXx0/41.png
Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/GhHBmcX3/9o.jpg
Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/tR3KbMYg/49.png
Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/B6rQbxw4/d1.jpg
Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/ZKh5hxdL/d3.jpg
Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/4xf4Y4w7/d4.jpg
Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/0j75wbLm/d2.jpg
Russia,Russia,BMP-3,abandoned,https://i.postimg.cc/B66JMmRq/g55.jpg
Russia,Russia,BMP-3,damaged,https://i.postimg.cc/HxnCghHt/446.jpg
Russia,Russia,BMP-3,captured,https://i.postimg.cc/nzpCGZ4h/579.png
Russia,Russia,BMP-3,captured,https://i.postimg.cc/KYsHnvSn/38.png
Russia,Russia,BMP-3,captured,https://i.postimg.cc/gc3DsCqV/Screenshot-8343.png
Russia,Russia,BMP-3,captured,https://i.postimg.cc/yYBTbLvw/Screenshot-8345.png
Russia,Russia,BMP-3,captured,https://i.postimg.cc/hvXc8qJx/653.png
Russia,Russia,BMP-3,captured,https://i.postimg.cc/fLjQcz3R/51.jpg
Russia,Russia,BMP-3,captured,https://i.postimg.cc/Ghw0nr5d/sfg.png
Russia,Russia,BMP-3,captured,https://i.postimg.cc/Y90pN0MQ/d14g.png
Russia,Soviet Union,BMD-2,destroyed,https://postimg.cc/9wdsG1Hh
Russia,Soviet Union,BMD-2,destroyed,https://i.postimg.cc/QtD182qg/tt6.jpg
Russia,Soviet Union,BMD-2,destroyed,https://i.postimg.cc/pTY5BZzR/b7.png
Russia,Soviet Union,BMD-2,destroyed,https://i.postimg.cc/qqxLSbMj/f56.png
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/k512QQRG/49.jpg
Russia,Soviet Union,BMD-2,destroyed,https://i.postimg.cc/gJjhXYsC/h9.jpg
Russia,Soviet Union,BMD-2,destroyed,https://i.postimg.cc/2yx8Q5mk/j5.jpg
Russia,Soviet Union,BMD-2,destroyed,https://i.postimg.cc/44vdkWcD/j6.jpg
Russia,Soviet Union,BMD-2,destroyed,https://i.postimg.cc/8Ptzsstw/j7.jpg
Russia,Soviet Union,BMD-2,destroyed,https://i.postimg.cc/mgk29Rn4/j8.jpg
Russia,Soviet Union,BMD-2,destroyed,https://i.postimg.cc/8zYkB986/j9.jpg
Russia,Soviet Union,BMD-2,destroyed,https://i.postimg.cc/N0qdzsNH/250.png
Russia,Soviet Union,BMD-2,destroyed,https://i.postimg.cc/zXBnGNWH/54.jpg
Russia,Soviet Union,BMD-2,destroyed,https://i.postimg.cc/KYyhjSr2/36hj.png
Russia,Soviet Union,BMD-2,destroyed,https://i.postimg.cc/7PsrT3g9/3234.png
Russia,Soviet Union,BMD-2,destroyed,https://i.postimg.cc/d04549yB/68.png
Russia,Soviet Union,BMD-2,destroyed,https://i.postimg.cc/LsgdF0Fx/37.png
Russia,Soviet Union,BMD-2,destroyed,https://i.postimg.cc/KjyWxc2f/g59.png
Russia,Soviet Union,BMD-2,damaged,https://i.postimg.cc/hvdB25Hw/j2.jpg
Russia,Soviet Union,BMD-2,abandoned,https://i.postimg.cc/xjLsrGfV/79.png
Russia,Soviet Union,BMD-2,abandoned,https://i.postimg.cc/W4N1CS83/v1.png
Russia,Soviet Union,BMD-2,abandoned,https://i.postimg.cc/R0G3QWB8/g6.jpg
Russia,Soviet Union,BMD-2,abandoned,https://i.postimg.cc/yxkdsj2X/8879.jpg
Russia,Soviet Union,BMD-2,abandoned,https://i.postimg.cc/5NVXwfjS/350.png
Russia,Soviet Union,BMD-2,abandoned,https://i.postimg.cc/q7ynHGm8/r6.png
Russia,Soviet Union,BMD-2,damaged,https://i.postimg.cc/MTmVp6Hz/c5.png
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/rssnsRcT/5799.png
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/bJrQTfV9/874.png
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/85LwdnhZ/4566.png
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/Qtcw1bHZ/Screenshot-8646.png
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/2jXwxtBd/v98.png
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/bwvSFYcs/bu.jpg
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/LsYY2ysS/buu.jpg
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/15tMSgMT/4f21.png
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/SKZ6rySG/j1.jpg
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/Sxf7n6H3/j2.jpg
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/Cxhn6W6r/j10.jpg
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/PqH9BJfW/f36.png
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/gjmQ4Pbz/ff1.png
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/1tcPVmD9/4435.jpg
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/ncLZMtrJ/g45.jpg
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/L8cMyYT9/44f.jpg
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/k4XpdWZb/665.jpg
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/wvHJQgCV/d8.jpg
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/CxQFG5Cj/4369.png
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/qvRPW5Hf/42.png
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/Jh4jNvgF/43100.png
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/mkFD3yBJ/g3.png
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/KjKZnxbf/42d.png
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/8cbYfsyx/752.png
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/C1yFN0XM/4682.png
Russia,Soviet Union,BMD-2,captured,https://i.postimg.cc/13b7j5j8/f6.jpg
Russia,Russia,BMD-4M,destroyed,https://i.postimg.cc/gjmtWttx/548.png
Russia,Russia,BMD-4M,destroyed,https://i.postimg.cc/WpgjxFrw/356.png
Russia,Russia,BMD-4M,destroyed,https://i.postimg.cc/VkZh32ty/31d1.png
Russia,Russia,BMD-4M,destroyed,https://i.postimg.cc/HswQVXZx/4321.png
Russia,Russia,BMD-4M,abandoned, https://i.postimg.cc/MZy05BrN/674.png 
Russia,Russia,BMD-4M,captured,https://i.postimg.cc/yxpPqbzX/f44.png
Russia,Russia,BMD-4M,captured,https://i.postimg.cc/rmQV5Mdk/7io.jpg
Russia,Russia,BMD-4M,captured,https://i.postimg.cc/KctKcZ6s/f6.jpg
Russia,Russia,BMD-4M,captured,https://i.postimg.cc/RVd7t2bw/58.png
Russia,Russia,BMD-4M,captured,https://i.postimg.cc/QdftqHCS/433.png
Russia,Russia,BMD-4M,captured,https://i.postimg.cc/xjPG7QK8/d136.png
Russia,Russia,BMD-4M,captured,https://i.postimg.cc/9QLv6jFV/315.png
Russia,Russia,BMD-4M,captured,https://i.postimg.cc/V6GCvp8t/cn.jpg
Russia,Russia,BMD-4M,captured,https://i.postimg.cc/KvF02Nwn/g00.png
Russia,Russia,BTR-82A,destroyed,https://i.postimg.cc/85gFCPXs/bb1.png
